id,title,priority,status,type,lane,release,urgency_tier,readiness,hard_blockers,active_dependency_edges,acceptance_criteria_present,packet_available,description_short
polylogue-mhx.6,"Embedding storage/spend efficiency: quantization, matryoshka, and scoped drain",P3,open,task,09-embeddings-retrieval,J-embeddings-retrieval,T4-horizon,blocked-hard,polylogue-mhx.3,parent-child:polylogue-mhx;blocks:polylogue-mhx.3,False,False,Two cost surfaces: storage (float32 1024-dim vectors; sqlite-vec supports int8 and bit quantization plus matryoshka prefix slicing) and spend surprises — live evidence 2026-07-03: an API-only inspection daemon run (--no…
polylogue-mhx.7,Two live vec0 DDL definitions: unify to one canonical embeddings table-creation path,P3,open,bug,09-embeddings-retrieval,J-embeddings-retrieval,T4-horizon,future-ready-or-spec-needed,,parent-child:polylogue-mhx,True,False,Verified 2026-07-06: message_embeddings vec0 DDL exists in BOTH storage/search_providers/sqlite_vec_runtime.py AND storage/sqlite/archive_tiers/embeddings.py — the R&D review reports incompatible metadata naming between…
polylogue-5dx,"Dependency leverage policy: [analytics]/[ml] extras, evaluated adoptions",P3,open,chore,10-analytics-experiments,I-analytics-experiments,T4-horizon,future-ready-or-spec-needed,,,True,False,"The analytics tower and adjacent programs want libraries; core must stay lean (pure-Python, fast cold start — 20d.2 is fighting import weight already). Adopt an extras policy and evaluate the specific candidates: [analy…"
polylogue-9e5.21,Mock-depth measurement,P3,open,task,10-analytics-experiments,I-analytics-experiments,T4-horizon,future-ready-or-spec-needed,,parent-child:polylogue-9e5,True,False,
polylogue-9l5.12,"Information-theoretic and graph measures: redundancy, diversity, tree shapes",P3,open,feature,10-analytics-experiments,I-analytics-experiments,T4-horizon,blocked-hard,polylogue-9l5.7,parent-child:polylogue-9l5;blocks:polylogue-9l5.7,True,False,"Cheap, construct-transparent measures that add texture no rollup has: (1) REDUNDANCY via compression ratio — zstd ratio of session prose is a real measure of repetitiveness (context thrash shows up as low ratio-of-new-i…"
polylogue-9l5.14,Efficiency measure pack v1: scorecard vector over spans/episodes/delegations — no magic score,P3,open,task,10-analytics-experiments,I-analytics-experiments,T4-horizon,blocked-hard,polylogue-9l5.13,related:polylogue-1vpm.1;parent-child:polylogue-9l5;blocks:polylogue-9l5.13;related:polylogue-9l5.7,True,False,"Register over activity_spans + tool_episodes + delegations (1vpm.1): active_time_ratio, idle_gap_ratio, edit_test_cycle_count, failure_recovery_latency (failed test/command -> next structural success), silent_proceed_af…"
polylogue-9l5.19,Thinking-vs-doing drift: experimental coverage-gated measure of reasoning share vs tool-active share,P3,open,task,10-analytics-experiments,I-analytics-experiments,T4-horizon,future-ready-or-spec-needed,,parent-child:polylogue-9l5,True,False,"Early signal that a model got worse (or a harness got wasteful) for YOUR work: compare reasoning/thinking effort against tool-active time, trended by model family, repo, workflow shape, and month. Catches 'the model fee…"
polylogue-9l5.9,"Survival analysis: session duration, abandonment hazard, time-to-outcome",P3,open,feature,10-analytics-experiments,I-analytics-experiments,T4-horizon,blocked-hard,polylogue-9l5.7,parent-child:polylogue-9l5;blocks:polylogue-9l5.7,True,False,"Sessions end three ways — completed, abandoned, still-open — which is textbook censored-duration data, and nothing in the archive treats it that way: mean session length lies when abandonment is common (it averages over…"
polylogue-bby.3,Aggregate analytics views in the web UI,P3,open,feature,10-analytics-experiments,I-analytics-experiments,T4-horizon,needs-acceptance-criteria,,parent-child:polylogue-bby;relates-to:polylogue-fnm.1,False,False,"No aggregate view exists — the inspector is session-by-session while the substrate has rollups, facets, group-by pipelines, and cost relations. Add a pivot/aggregate pane fed by the same DSL pipeline payloads (group by …"
polylogue-c9y,Package topology legibility: boundary doctrine for the 28-package tree + insights/analytics vocabulary,P3,open,task,10-analytics-experiments,I-analytics-experiments,T4-horizon,future-ready-or-spec-needed,,parent-child:polylogue-a7xr,True,False,"polylogue/ has 28 top-level subpackages plus 10 loose top-level modules, and the boundaries between several are folklore: archive/ vs storage/ vs operations/ vs maintenance/ (four places 'where does archive-adjacent log…"
polylogue-0cg,OTel GenAI semantic-conventions ingest: any instrumented agent framework becomes an origin,P3,open,feature,11-interoperability-origin,K-interop-origin,T4-horizon,blocked-hard,polylogue-wmj,parent-child:polylogue-l4kf;blocks:polylogue-wmj,False,False,The daemon already has an OTLP receiver (/v1/traces). Implementing the OTel GenAI semantic conventions as an INGEST source would make any OTel-instrumented agent framework (increasingly the default in agent libraries) a…
polylogue-0dz,Chunked/streaming read-package layout for huge exports,P3,open,task,11-interoperability-origin,K-interop-origin,T4-horizon,future-ready-or-spec-needed,,,True,False,DEMO-RADAR open question after full-chatlog exports produced huge single JSON/Markdown files: move read-package full-transcript layouts toward a chunked/streaming layout (per-window files + index manifest). Builds on th…
polylogue-9e5.8,Provider->Origin completion map: sequenced retirement plan,P3,open,task,11-interoperability-origin,K-interop-origin,T4-horizon,future-ready-or-spec-needed,,parent-child:polylogue-9e5,True,False,"Exact inventory of the 20+ remaining Provider imports, each classified wire-legitimate vs retirable, plus the non-injective GEMINI/DRIVE->AISTUDIO_DRIVE collapse consequences. Output: the sequenced retirement PR plan fo…"
polylogue-a7xr.14,Collapse the one-operation operations-contract framework to concrete Import models,P3,open,chore,11-interoperability-origin,K-interop-origin,T4-horizon,future-ready-or-spec-needed,,parent-child:polylogue-a7xr,True,False,Abstraction audit: operations/operation_contract.py (277 LOC of OperationRequest/Ack/FollowUp/Status generics) serves exactly ONE operation — OperationKind.IMPORT (9 prod uses); the other 9 of 10 enum members have zero …
polylogue-fs1.10,Spec-cards: sessions as portable benchmark items (leakage-gated export),P3,open,feature,11-interoperability-origin,K-interop-origin,T4-horizon,future-ready-or-spec-needed,,parent-child:polylogue-fs1,True,False,"A session with intent + initial SHA + acceptance signal + final diff becomes a portable benchmark row WITHOUT transcript leakage: index.db spec_cards deriving task title/intent, repo/commit refs, outcome EVIDENCE TIER (…"
polylogue-fs1.2,Importer: NeMo Relay ATOF/ATIF runtime spans,P3,open,feature,11-interoperability-origin,K-interop-origin,T4-horizon,needs-acceptance-criteria,,parent-child:polylogue-fs1,False,False,Import Hermes observer-layer trace exports as runtime span evidence: pre/post_api_request -> LLM request spans; pre/post_tool_call -> tool execution spans with duration/status; approval hooks -> high-risk decision point…
polylogue-fs1.3,Per-source coverage/fidelity declaration for Hermes imports,P3,open,feature,11-interoperability-origin,K-interop-origin,T4-horizon,needs-acceptance-criteria,,parent-child:polylogue-fs1,False,False,"Declare what each source tier actually provided: hermes-state-db (authoritative), hermes-json-snapshot (fallback), hermes-atof/atif (spans), hermes-langfuse (optional), hermes-log-dir (degraded recovery). Surface statem…"
polylogue-fs1.5,Export: Atropos/eval JSONL downstream of the canonical archive,P3,open,feature,11-interoperability-origin,K-interop-origin,T4-horizon,needs-acceptance-criteria,,parent-child:polylogue-fs1,False,False,"Convert archived Hermes (and other agent) sessions into Atropos-compatible eval/RL trajectories: canonical archive -> eval JSONL, NOT bespoke snapshot->export (that shape is a one-off parser and duplicates Hermes's own …"
polylogue-jnj.6,Demo/import surface separation (import --demo -> polylogue demo),P3,open,task,11-interoperability-origin,K-interop-origin,T4-horizon,future-ready-or-spec-needed,,parent-child:polylogue-jnj,True,False,"import --demo --wait --with-overlays mixes demo seeding, convergence wait, daemon scheduling; move demo convergence under polylogue demo."
polylogue-l4kf,"Ecosystem interop + origin breadth: more sources in, two-way citable export out",P3,open,epic,11-interoperability-origin,K-interop-origin,T4-horizon,epic-needs-child-closure,,,True,False,"WHY: the cross-provider claim is only as strong as origin breadth — every AI surface the operator actually uses must land in the archive, and evidence must flow OUT as citable objects (two-way interop), or Polylogue is …"
polylogue-l4kf.1,polylogue-export origin + CIF envelope: import(export(A)) is a content-hash no-op,P3,open,feature,11-interoperability-origin,K-interop-origin,T4-horizon,future-ready-or-spec-needed,,parent-child:polylogue-l4kf,True,False,"Make the archive its own re-ingestable Origin: an export package (CIF-like envelope) carrying content_hash_algo, EMBEDDED ORIGINAL ORIGIN, source manifest, parser fingerprint, fidelity declaration, blob/hash inventory. …"
polylogue-rxdo.8,Analysis recipes as DB-native runtime objects; YAML as import/export serialization only,P3,open,task,11-interoperability-origin,K-interop-origin,T4-horizon,blocked-hard,polylogue-rxdo.3;polylogue-rxdo.7,related:polylogue-60i5;parent-child:polylogue-rxdo;blocks:polylogue-rxdo.3;blocks:polylogue-rxdo.7,True,False,"Corpus-reviewed decision (defended against two runner-ups): recipes/runs must be DB objects because complex analyses are interactive DAGs, not static phase lists — the durable truth is what actually ran (which queries, …"
polylogue-uiw,Origin breadth: enumerate the target set + generic openai-chat-shape detector,P3,open,feature,11-interoperability-origin,K-interop-origin,T4-horizon,needs-acceptance-criteria,,relates-to:polylogue-611;parent-child:polylogue-l4kf,False,False,"The detector registry makes each new origin mechanical, but nobody has enumerated the target set. Enumerate candidates (aider chat history, Cline/Roo task logs, OpenHands trajectories, Gemini CLI, open-webui, inspect-ai…"
polylogue-wmj,OTel GenAI trace export lane,P3,open,feature,11-interoperability-origin,K-interop-origin,T4-horizon,future-ready-or-spec-needed,,parent-child:polylogue-l4kf,True,False,Project Run/ObservedEvent/tool/subagent/context data to OTel trace/span/span-event form (GenAI semantic conventions) WITHOUT making OTel internal authority — export-only lane. Makes the archive readable by Langfuse/Phoe…
polylogue-1a9,Remove dead session-commit stubs + unused web-construct row + stale fuzz README,P3,open,chore,12-external-legibility-demos,L-legibility-demos,T4-horizon,needs-acceptance-criteria,,parent-child:polylogue-a7xr,False,False,"Single surgical-renewal PR; targets enumerated on the issue. GH issue thread (body + comments) is input, not authority; this bead's scope statement wins where they conflict."
polylogue-37t.16,Claim-kind -> allowed grounding-class compatibility registry,P3,open,task,12-external-legibility-demos,L-legibility-demos,T4-horizon,future-ready-or-spec-needed,,parent-child:polylogue-37t,True,False,"The generalized recovery-digest fix as a small declarative registry: each claim kind declares which anchor classes can prove it (pr_merged: external_pr | git_commit | tool_result, never agent_session/transcript-quote; a…"
